,Date,Demanda,VolUtil,Aportes,PrecioB,PrecioO,DispTer,DispNoTer
45,2016-02-15,7900912.98125,8116438000.0,47824400.0,609.9823849999999,416.2458794339623,3787826.375,8865462.208333334
46,2016-02-16,8081675.993749999,8044894100.0,43779400.0,694.8972,426.3069171698113,3592924.2916666665,8446287.416666666
47,2016-02-17,8035439.875416666,8019541100.0,79696800.0,854.2416616666666,446.13872849056605,3686273.5833333335,8353793.333333333
48,2016-02-18,8128035.4025,7967791700.0,52527100.0,863.9554116666667,458.0111247169811,3856152.7083333335,8179438.75
49,2016-02-19,8061079.83625,7905144500.0,45676900.0,866.3915783333333,440.597049245283,3699400.0,8020465.791666667
50,2016-02-20,7653671.602083333,7858537700.0,57065100.0,868.2497033333334,468.68480396226414,3586981.9166666665,8147241.25
51,2016-02-21,6753786.478333333,7889045800.0,99150400.0,868.2194116666666,456.8364077358491,3544654.7916666665,8193645.375
52,2016-02-22,7817016.899999999,7843090300.0,65537600.0,780.6389333333333,426.0352945283019,3471556.083333333,8125212.875
53,2016-02-23,8030675.757083333,7796580100.0,67758700.0,758.0199366666666,443.3961058490567,3426964.5416666665,7926730.291666667
54,2016-02-24,8096075.316666666,7741071500.0,54552300.0,868.2508283333333,452.2742379245283,3370319.375,8093887.875
55,2016-02-25,8007122.506666667,7699703800.0,68173600.0,868.2509116666666,446.5787284905661,3404791.6666666665,8033905.541666667
56,2016-02-26,7976328.140000001,7654177300.0,60108800.0,868.2517866666667,450.6977662264151,3458190.25,8212582.541666667
57,2016-02-27,7570613.100000001,7621992200.0,61497800.0,868.736915,436.8809549056604,3348436.75,8140043.541666667
58,2016-02-28,6860804.961666667,7587398100.0,48180300.0,868.2458283333334,446.02210584905663,3163708.25,8036240.875
59,2016-02-29,7929753.514166667,7522569400.0,45490900.0,868.654445,436.4102190566038,3226443.708333333,8153531.791666667
60,2016-03-01,7976788.809166667,7456206800.0,45421100.0,867.6794816666667,435.206581509434,3339576.375,7653860.791666667
61,2016-03-02,7882298.704583333,7394639500.0,46482500.0,853.5282733333333,434.28994,3414974.25,7559218.458333333
62,2016-03-03,8002935.325416666,7337011000.0,56271800.0,867.6790649999999,451.5244871698113,3532293.708333333,7937157.416666667
63,2016-03-04,7977509.092916666,7286691900.0,59948800.0,848.1819399999999,407.18631735849056,3434877.708333333,7448813.125
